[INFO] [WallTime: 1785479050.121595] === Keenon T2 Diagnostic Monitor Started ===
[INFO] [WallTime: 1785479050.161647] [ODOM] Pos(X: +0.000, Y: +0.000) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.183077] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.210860] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.211855] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.223161] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.243041] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.250690] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.256528] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.285254] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.294790] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.306102] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.334794] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.335540] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.349176] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.370886] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.374836] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.375737] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.410975] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.414450] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.414676] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.432734] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.453085] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.454639] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.455681] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.495898] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.498736] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.499646] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.515681] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.538776] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.539680] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.557706] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.577912] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.579209] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.586691] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.621724] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.626800] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.627565] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.641506] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.666870] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.675216] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.683588] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.703996] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.714734] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.744621] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.754759] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.755776] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.766102] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.787210] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.794593] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.795098] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.828036] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.834657] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.835519] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.848906] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.874883] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.875840] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.890101] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.911284] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.914727] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.915437] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.951871] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.954810] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.955687] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479114.972252] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479114.994918] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.003257] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.014388] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.036244] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.042807] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.055899] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.082892] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.083614] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.096246] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.117267] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.122632] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.123444] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.158382] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.162739] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.163506] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.179250] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.202747] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.203571] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.222710] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.240901] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.242511] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.242892] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.282731] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.283267] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.283995] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.303481] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.322510] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.344313] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.363031] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.364111] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.365800] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.387466] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.402626] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.403195] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.427520] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.443005] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.443942] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.449260] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.482777] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.483852] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.491389] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.512585] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.522790] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.523600] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.552981] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.562803] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.572654] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.573447] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.611026] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.615221] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.637008] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.651203] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.652318] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.678695] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.690831] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.691688] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.698043] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.731138] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.731971] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.740459] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.760959] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.770994] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.773248] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.802649] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.810486] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.823011] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.844473] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.850655] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.850931] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.886698] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.891176] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.892174] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.906224] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.930923] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.931698] [ODOM] Pos(X: +0.656, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.946756] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.967890] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479115.971052] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479115.972087] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.008551] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.010929] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.012034] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.028340] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.051002] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.069724] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.089149] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.090852] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.091622] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.131000] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.132177] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.133164] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.152285] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.171003] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.171790] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.194839] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.210782] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.211596] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.215241] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.250809] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.256302] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.277772] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.290709] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.291260] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.296953] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.330584] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.331037] [ODOM] Pos(X: +0.655, Y: -0.218) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.338771] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.359764] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.370466] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.370674] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.402407] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.410735] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.411419] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.423885] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.450890] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.452164] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.465953] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.485727] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.495036] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.496062] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.526430] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.534625] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.536663] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.547647] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.574806] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.588370] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.607846] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.615016] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.616687] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.629421] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.658838] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.659704] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.669853] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.690656] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.698974] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.699911] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.733632] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.738853] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.739837] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.753893] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.778867] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.779633] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.794837] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.815258] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.818552] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.818945] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.856485] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.858448] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.865370] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
[INFO] [WallTime: 1785479116.877857] [CMD_VEL (Chassis Input)] Linear.x: +0.000, Angular.z: +0.052
[INFO] [WallTime: 1785479116.902904] [ODOM] Pos(X: +0.655, Y: -0.219) | Vel(Vx: +0.000, Wz: +0.000)
